Date;NIDALY;NILMEX;NISHFE;NIWUXI;CUDALY;CUCOMX;CULMEX;CUSHFE;LIDALY;LICOMX;LILMEX;LIANTH;CODALY;COLMEX;COWUXI;COCOMX;NIDALY_BD;NILMEX_BD;NISHFE_BD;NIWUXI_BD;CUDALY_BD;CUCOMX_BD;CULMEX_BD;CUSHFE_BD;LIDALY_BD;LICOMX_BD;LILMEX_BD;LIANTH_BD;CODALY_BD;COLMEX_BD;COWUXI_BD;COCOMX_BD
2022-07-07;9,7377;21535,000;177,280;164,650;3,5580;3,580;7822,500;58430,000;70,9470;75,000;75000,000;465000,000;27,4200;60000,000;446,098;31,000;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1
2022-07-08;9,7575;21581,000;177,690;166,050;3,5320;3,530;7805,500;59540,000;70,9540;75,000;75000,000;465000,000;27,4170;60000,000;449,443;31,000;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1
2022-07-11;9,8833;21839,000;179,300;166,650;3,4430;3,440;7584,500;58370,000;70,8450;75,000;75000,000;465000,000;27,4170;59984,000;457,620;31,000;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0
2022-07-12;9,6706;21374,000;182,960;166,100;3,2960;3,300;7354,000;58040,000;70,7310;75,000;75000,000;465000,000;27,4170;59984,000;459,751;30,000;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1
2022-07-13;9,5679;21150,000;184,500;164,450;3,3440;3,330;7325,500;56150,000;70,6840;75,000;75000,000;465000,000;27,4170;59985,000;461,598;30,000;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1
2022-07-14;8,7754;19402,000;175,820;162,500;3,2030;3,210;7170,000;55840,000;70,4040;75,000;75000,000;465000,000;27,4170;59996,000;463,168;30,000;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1
2022-07-15;8,7693;19385,000;166,750;154,000;3,2345;3,230;7190,500;54560,000;70,3980;75,000;75000,000;465000,000;25,1490;55000,000;464,468;29,000;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1
2022-07-18;9,3460;20652,000;149,990;160,000;3,3275;3,350;7426,500;55310,000;70,5910;75,000;75000,000;465000,000;22,8880;50000,000;466,829;29,000;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1
2022-07-19;9,3179;20596,000;157,030;160,000;3,2905;3,290;7277,500;56490,000;70,5360;75,000;75000,000;465000,000;22,8880;50000,000;467,128;29,000;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1
2022-07-20;9,5841;21179,000;160,930;159,000;3,3070;3,330;7378,000;56360,000;70,3930;75,000;75000,000;465000,000;22,8880;50000,000;467,196;29,000;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1
2022-07-21;9,7209;21478,000;166,590;159,000;3,2970;3,300;7322,000;56490,000;70,2380;75,000;75000,000;465000,000;22,8880;50011,000;467,039;29,000;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1
2022-07-22;10,0150;22122,000;167,420;159,600;3,3485;3,350;7452,500;56450,000;70,3580;75,000;75000,000;465000,000;22,8880;50017,000;466,667;28,000;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1
2022-07-25;10,0570;22228,000;171,400;166,000;3,3650;3,350;7479,000;57290,000;70,4540;75,000;75000,000;465000,000;22,8880;50001,000;464,328;28,000;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1
2022-07-26;9,7581;21571,000;175,240;168,508;3,3793;3,380;7536,500;58280,000;70,3320;75,000;75000,000;465000,000;22,8880;50001,000;463,166;28,000;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1
2022-07-27;9,8674;21813,000;174,150;170,878;3,4249;3,430;7637,000;58500,000;70,5860;75,000;75000,000;465000,000;22,8880;50001,000;461,827;28,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-07-28;9,9260;21935,000;173,140;173,112;3,4744;3,480;7762,000;59560,000;70,5810;75,000;75000,000;465000,000;22,8880;50012,000;460,316;28,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-07-29;10,6950;23619,000;176,230;175,214;3,5840;3,580;7917,500;60000,000;70,7490;75,000;75000,000;465000,000;22,8880;50018,000;458,643;28,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-08-01;10,6690;23575,000;188,420;180,765;3,5264;3,550;7819,500;61150,000;70,5290;75,000;75000,000;465000,000;22,8880;50003,000;452,720;25,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-08-02;10,1760;22492,000;185,690;182,376;3,4905;3,520;7806,500;60160,000;70,5060;75,000;75000,000;465000,000;22,8880;50003,000;450,470;25,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-08-03;10,1040;22332,000;180,940;183,873;3,4715;3,470;7677,500;60260,000;70,5560;75,000;75000,000;465000,000;22,8880;50003,000;448,094;25,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-08-04;10,0410;22210,000;179,910;185,259;3,4924;3,480;7727,500;59680,000;70,5170;75,000;75000,000;465000,000;22,4280;49000,000;445,602;25,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-08-05;10,0480;22216,000;179,670;186,539;3,5530;3,550;7870,500;60260,000;70,5970;75,000;75000,000;465000,000;22,4280;49006,000;442,999;25,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-08-08;9,8039;21685,000;175,190;189,773;3,5853;3,590;7987,500;61060,000;70,4980;75,000;75000,000;465750,000;22,4280;48990,000;434,608;25,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-08-09;9,7477;21561,000;171,230;190,661;3,5802;3,590;7983,000;61510,000;70,5510;75,000;75000,000;465750,000;22,4280;48990,000;431,641;25,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-08-10;10,1700;22490,000;170,650;191,461;3,6411;3,660;8085,500;61670,000;70,5680;75,000;75000,000;465750,000;21,5250;47000,000;428,603;24,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-08-11;10,6980;23659,000;177,720;192,175;3,7113;3,710;8173,000;62560,000;70,7060;76,000;75636,360;465750,000;21,5250;46995,000;425,500;24,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-08-12;10,4160;23036,000;183,670;192,807;3,6835;3,680;8091,500;63090,000;70,8220;76,000;75636,360;480000,000;21,5250;47000,000;422,340;24,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-08-15;9,9508;22013,000;179,960;194,248;3,6160;3,630;7980,000;62320,000;70,6620;76,000;75636,360;480000,000;21,2980;46500,000;412,596;24,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-08-16;10,0510;22235,000;172,370;194,588;3,6316;3,640;7979,000;61760,000;70,4910;76,000;75636,360;480000,000;21,2980;46500,000;409,285;24,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-08-17;9,8915;21885,000;173,960;194,865;3,5866;3,600;7924,500;62080,000;70,7190;76,000;75636,360;480000,000;22,4320;49001,000;405,955;24,000;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
2022-08-18;9,8448;21780,000;172,450;195,081;3,6516;3,650;8031,500;61540,000;70,6440;76,000;75636,360;480000,000;22,4320;49011,000;402,614;24,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-08-19;10,0590;22258,000;170,800;195,241;3,6882;3,680;8078,500;62250,000;70,4760;76,000;75636,360;480000,000;22,4320;49016,000;399,269;24,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-08-22;10,0940;22343,000;176,130;195,414;3,6576;3,670;8027,000;62880,000;70,2220;76,000;75636,360;480000,000;22,4320;49004,000;389,288;24,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-08-23;9,8231;21745,000;177,290;195,382;3,6958;3,700;8120,000;62820,000;71,2070;76,000;75636,360;480000,000;22,4320;49004,000;386,004;25,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-08-24;9,6445;21354,000;174,510;195,311;3,6480;3,660;8034,500;63320,000;71,7100;76,000;75636,360;480000,000;23,5660;51500,000;382,755;25,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-08-25;9,7876;21677,000;173,250;195,205;3,7133;3,710;8129,000;62970,000;71,8740;76,000;75636,360;482500,000;23,5660;51518,000;379,547;25,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-08-26;9,7704;21633,000;175,420;195,066;3,7032;3,710;8160,500;63730,000;71,7620;76,000;75636,360;482500,000;23,5660;51522,000;376,389;25,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-08-29;9,7704;21180,191;172,150;194,496;3,6155;3,630;7921,696;63650,000;71,2170;76,000;75672,673;482500,000;23,5660;51551,592;367,287;25,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-08-30;9,6493;21369,000;167,630;194,267;3,5527;3,550;7864,000;62810,000;71,3740;76,000;75636,360;482500,000;23,5660;51505,000;364,403;25,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-08-31;9,6720;21411,000;172,740;194,023;3,5177;3,520;7801,500;62470,000;71,4290;76,000;75640,000;487500,000;23,5660;51510,000;361,606;25,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-01;9,1846;20311,000;169,960;193,769;3,4183;3,410;7597,000;61350,000;71,3860;77,000;76000,000;490000,000;23,5660;51524,000;358,904;25,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-02;9,2878;20529,000;164,720;193,508;3,4143;3,420;7633,000;60200,000;71,2990;77,000;76477,270;490000,000;23,5660;51520,000;356,304;25,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-05;9,7178;21458,000;170,590;192,719;3,4540;3,502;7653,500;60520,000;71,3330;76,933;76477,270;494000,000;23,5660;51511,000;349,197;25,815;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-09-06;9,7668;21574,000;176,820;192,467;3,4493;3,470;7683,000;61390,000;71,0450;77,000;76477,270;494000,000;23,5660;51511,000;347,084;26,000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-09-07;9,7622;21580,000;175,340;192,225;3,4414;3,440;7622,500;61300,000;71,0050;77,000;76886,360;494000,000;23,5660;51512,000;345,111;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-08;9,8502;21753,000;177,730;191,998;3,5455;3,540;7810,500;61490,000;71,2910;77,000;76886,360;494000,000;23,5660;51521,000;343,287;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-09;10,4140;22994,000;183,780;191,789;3,5810;3,580;7856,500;63170,000;71,5580;77,000;76886,360;497000,000;23,5660;51522,000;341,618;26,000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
2022-09-12;11,1300;24577,000;195,022;191,308;3,6319;3,630;7955,500;64415,918;71,8250;77,000;76886,360;504236,811;23,5660;51514,000;337,621;26,000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2022-09-13;11,0030;24281,000;192,940;191,207;3,5604;3,580;7868,500;63670,000;71,8330;77,000;76886,360;502419,454;23,5660;51515,000;336,651;26,000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2022-09-14;10,9700;24217,000;190,670;191,143;3,5451;3,550;7803,000;63070,000;71,4740;77,000;76886,360;497000,000;23,5660;51515,000;335,875;26,000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2022-09-15;10,4760;23127,000;195,610;191,118;3,5151;3,520;7729,500;63320,000;71,1670;77,000;76886,360;490000,000;23,5660;51523,000;335,300;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2022-09-16;10,9900;24249,000;185,360;191,136;3,5610;3,560;7762,000;62010,000;70,9720;77,000;76886,360;490000,000;23,5660;51522,000;334,933;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2022-09-19;11,1380;24594,000;193,260;191,486;3,5422;3,560;7753,500;62570,000;71,3540;77,000;76886,360;490000,000;23,5660;51510,000;335,163;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2022-09-20;11,3000;24964,000;194,410;191,712;3,5260;3,550;7758,000;62480,000;71,3700;77,000;76880,950;490000,000;23,5660;51510,000;335,708;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-21;11,2860;24949,000;197,740;192,000;3,4970;3,510;7690,000;62550,000;71,0240;77,000;76880,950;490000,000;23,5660;51510,000;336,500;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-22;11,1050;24562,000;196,150;192,000;3,4893;3,500;7680,000;62390,000;70,9610;77,000;77214,290;494000,000;23,5660;51521,000;337,500;26,000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2022-09-23;10,5680;23411,000;194,690;190,100;3,3621;3,370;7433,000;62530,000;70,4430;77,000;77214,290;494000,000;23,5660;51521,000;338,000;26,000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2022-09-26;9,9967;22206,000;188,790;178,250;3,2990;3,310;7341,500;61080,000;70,0320;77,000;77214,290;494000,000;23,5660;51500,000;334,000;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-27;9,8534;21858,000;185,350;178,550;3,3028;3,320;7353,000;61160,000;69,9370;77,000;77214,290;494000,000;23,5660;51505,000;336,000;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-28;9,8396;21805,000;183,190;177,000;3,3894;3,380;7422,000;60980,000;70,5640;77,000;77357,140;494000,000;23,5660;51510,000;334,000;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-29;10,0920;22348,000;183,290;180,850;3,4323;3,440;7542,000;61650,000;71,6100;77,000;77452,380;500000,000;23,5660;51521,000;335,500;26,000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2022-09-30;9,5309;21107,000;187,390;179,050;3,4420;3,440;7560,000;62050,000;71,7380;77,000;77476,190;506046,291;23,5660;51521,000;336,500;26,000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2022-10-03;9,5896;21258,000;187,853;178,050;3,4374;3,460;7508,000;61434,299;71,7550;80,000;80000,000;514544,496;23,5660;51505,000;336,000;26,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2022-10-04;9,9491;22055,000;184,696;179,900;3,5221;3,520;7718,000;60993,473;71,7550;80,000;80000,000;514991,300;23,5660;51505,000;336,500;26,000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
2022-10-05;10,1930;22588,000;181,081;180,950;3,5253;3,530;7679,500;60593,308;71,7550;80,000;80000,000;514658,952;23,5660;51505,000;336,500;26,000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
2022-10-06;10,2810;22782,000;177,727;180,900;3,4648;3,480;7607,500;60328,878;71,7550;80,000;80000,000;513795,740;23,5660;51521,000;336,500;26,000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
2022-10-07;10,1450;22487,000;175,353;181,600;3,4067;3,410;7457,500;60295,258;71,7550;80,000;80000,000;512649,951;23,5660;51521,000;336,500;26,000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2022-10-10;10,1070;22412,000;181,290;181,050;3,4612;3,450;7578,500;62530,000;71,3860;80,000;80000,000;510000,000;23,5660;51505,000;342,000;26,000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2022-10-11;9,9405;22079,000;186,040;179,150;3,4527;3,480;7596,000;63910,000;72,2140;80,000;80000,000;510000,000;23,5660;51505,000;350,500;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-12;10,0430;22292,000;181,890;179,900;3,4343;3,440;7545,000;64030,000;72,8610;80,000;80000,000;510000,000;23,5660;51505,000;350,000;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-13;10,1150;22427,000;185,730;181,200;3,4952;3,470;7573,000;64060,000;72,7510;80,000;80000,000;510000,000;23,5660;51515,000;349,000;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-14;9,8252;21777,000;185,510;181,950;3,4505;3,450;7538,500;64890,000;72,6100;80,000;80000,000;510000,000;23,5660;51520,000;346,500;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-17;9,7119;21541,000;186,540;182,500;3,4553;3,460;7562,500;64440,000;74,6430;80,000;80000,000;522500,000;23,5660;51503,000;347,000;26,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-10-18;9,8606;21876,000;179,680;182,500;3,4123;3,410;7421,000;62830,000;75,3550;80,000;80000,000;522500,000;23,5660;51503,000;347,000;26,000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2022-10-19;9,8965;21945,000;183,120;183,500;3,3645;3,360;7386,500;62210,000;75,0570;80,000;80000,000;522500,000;23,5660;51503,000;341,500;26,000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2022-10-20;10,0180;22196,000;186,340;188,200;3,4472;3,450;7560,500;62170,000;75,1150;81,000;80761,900;527500,000;23,5660;51514,000;339,000;26,000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-10-21;9,9105;21949,000;184,970;181,500;3,5151;3,520;7624,000;63070,000;74,8650;81,000;80761,900;527500,000;23,5660;51519,000;340,000;26,000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-10-24;10,0480;22248,000;185,790;186,000;3,4703;3,480;7556,000;63610,000;76,0750;81,000;80761,900;531500,000;23,5660;51503,000;343,000;26,000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-10-25;10,0700;22322,000;188,180;185,800;3,4471;3,450;7523,000;63860,000;75,5940;81,000;80761,900;531500,000;23,5660;51503,000;342,000;26,000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-10-26;10,2330;22670,000;189,550;183,000;3,5879;3,630;7792,000;63700,000;76,9680;81,000;80761,900;531500,000;23,5660;51503,000;337,000;26,000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2022-10-27;10,1030;22384,000;188,170;183,500;3,5309;3,630;7764,500;64350,000;77,8100;81,000;80761,900;540500,000;23,5660;51514,000;335,000;26,000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2022-10-28;9,9883;22134,000;187,510;180,300;3,4660;3,470;7550,000;64280,000;77,5700;81,000;80761,900;540500,000;23,5660;51519,000;334,500;26,000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2022-10-31;9,8452;21809,000;185,250;177,800;3,4189;3,410;7450,000;63530,000;77,3210;81,000;80761,900;550000,000;23,5660;51503,000;327,000;26,000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2022-11-01;10,6650;23600,000;189,470;185,250;3,5107;3,510;7652,000;64040,000;77,8070;83,000;83000,000;555000,000;23,5660;51503,000;327,500;25,000;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
2022-11-02;10,9150;24145,000;194,540;189,350;3,5031;3,510;7626,500;64780,000;78,6130;83,000;83000,000;558715,192;23,5660;51503,000;327,500;25,000;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
2022-11-03;10,2980;22803,000;195,000;188,100;3,4554;3,460;7561,000;64510,000;78,2380;83,000;83000,000;561157,315;23,5660;51513,000;322,000;24,000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
2022-11-04;10,7600;23811,000;193,940;189,450;3,7145;3,710;8099,000;64650,000;80,1500;83,000;83000,000;562591,613;23,5660;51518,000;315,500;24,000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
2022-11-07;10,5640;23395,000;196,690;186,650;3,6228;3,630;7914,500;66570,000;81,2750;83,000;83000,000;563500,000;23,5660;51503,000;319,000;24,000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
2022-11-08;10,8440;24012,000;192,910;190,150;3,6770;3,710;8115,500;66350,000;81,6800;83,000;83000,000;563500,000;23,5660;51503,000;323,000;23,000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
2022-11-09;11,1560;24688,000;195,210;195,100;3,7072;3,740;8104,500;66940,000;81,6890;83,000;83000,000;563500,000;23,5660;51519,000;325,500;23,000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2022-11-10;11,7270;25949,000;201,900;198,150;3,8040;3,800;8271,500;67470,000;81,6970;83,000;83000,000;563500,000;23,5660;51514,000;326,000;23,000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2022-11-11;12,1820;26925,000;207,620;205,550;3,9702;3,950;8492,500;68490,000;83,3610;84,000;83636,360;563500,000;23,5660;51519,000;335,000;23,000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
2022-11-14;13,0480;28840,000;205,110;202,750;3,8635;3,860;8375,000;67730,000;84,5520;84,000;83931,820;563500,000;23,5660;51503,000;338,500;23,000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
2022-11-15;13,6890;30254,000;208,960;205,000;3,8378;3,840;8376,500;67250,000;84,8020;84,000;83931,820;563500,000;23,5660;51502,000;343,000;23,000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
2022-11-16;12,5910;27532,000;207,540;203,000;3,7705;3,790;8293,500;66690,000;84,3880;84,000;83931,820;563500,000;23,5660;51501,000;337,000;23,000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
2022-11-17;11,3080;25064,000;201,010;208,100;3,6860;3,690;8110,000;66320,000;82,8220;84,000;83931,820;563500,000;23,5660;51509,000;341,000;23,000;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
2022-11-18;11,4540;25385,000;199,010;195,000;3,6398;3,630;8076,000;65860,000;83,2460;84,000;83931,820;563500,000;23,5660;51513,000;340,000;23,000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2022-11-21;11,2620;24983,000;197,930;200,000;3,5768;3,570;7880,500;65110,000;82,5400;84,000;83931,820;563500,000;23,5660;51495,000;333,500;23,000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2022-11-22;11,7460;26022,000;198,820;195,000;3,6113;3,610;8013,000;64620,000;82,8570;84,000;84090,910;563500,000;23,5660;51499,000;331,000;23,000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2022-11-23;11,8630;26293,000;201,330;200,500;3,6208;3,620;8005,000;64950,000;82,5560;84,000;84090,910;563500,000;23,5660;51494,000;329,000;23,000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2022-11-24;11,7870;26100,000;199,220;202,000;3,6276;3,626;8041,000;64990,000;82,6010;84,004;84090,910;563500,000;23,5660;51502,000;327,000;22,996;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2022-11-25;11,4780;25416,000;198,780;200,000;3,6085;3,630;8008,000;65140,000;81,2010;84,000;84090,910;563500,000;23,5660;51507,000;325,000;23,000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2022-11-28;11,5720;25639,000;195,620;191,400;3,6043;3,610;7959,000;64700,000;80,2250;84,000;84090,910;563500,000;23,5660;51489,000;312,000;23,000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-11-29;12,1310;26861,000;196,130;196,650;3,6434;3,630;8037,500;65090,000;80,5780;84,000;84090,910;563500,000;23,5660;51494,000;313,000;23,000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-11-30;12,1980;26987,000;201,270;197,800;3,7597;3,730;8239,000;64970,000;81,6020;84,000;84090,000;563500,000;23,5660;51498,000;314,500;23,000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-12-01;12,4720;27601,000;204,140;199,450;3,7835;3,810;8336,000;65930,000;81,6250;85,000;85000,000;558500,000;23,5660;51507,000;313,000;22,000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2022-12-02;13,0410;28862,000;205,050;200,000;3,8480;3,850;8450,000;66040,000;82,2970;85,000;85000,000;558500,000;23,5660;51506,000;312,500;22,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-12-05;12,9530;28680,000;209,440;205,150;3,8715;3,790;8391,000;66600,000;83,1190;85,000;85000,000;558500,000;23,5660;51489,000;310,000;21,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-12-06;13,2190;29271,000;210,760;208,050;3,7860;3,810;8421,500;66050,000;82,6220;85,000;85000,000;558500,000;23,5660;51493,000;310,000;21,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-12-07;14,1890;31441,000;212,300;210,000;3,8528;3,860;8456,500;65940,000;82,0400;85,000;85000,000;558500,000;23,5660;51493,000;310,500;21,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-12-08;13,3980;29725,000;219,200;215,950;3,8914;3,880;8543,000;66250,000;82,1050;85,000;85000,000;550000,000;23,5660;51501,000;307,500;21,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-12-09;13,2490;29433,000;225,350;219,800;3,8760;3,880;8543,000;66950,000;82,1350;85,000;85000,000;550000,000;23,5660;51500,000;311,000;21,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-12-12;13,2560;29518,000;224,610;218,350;3,8010;3,800;8374,000;66250,000;81,5050;85,000;85000,000;550000,000;23,5660;51482,000;312,000;21,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-12-13;12,7040;28287,000;229,100;220,000;3,8437;3,840;8497,000;66100,000;81,2780;85,000;85000,000;550000,000;23,5660;51487,000;313,000;21,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-12-14;12,7650;28365,000;225,950;218,200;3,8808;3,880;8516,500;66580,000;81,0600;85,000;85000,000;550000,000;23,5660;51486,000;312,500;21,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-12-15;12,7470;28311,000;223,890;217,000;3,7626;3,760;8293,500;66260,000;80,8810;85,000;85000,000;549000,000;23,5660;51494,000;315,000;21,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-12-16;12,7610;28273,000;217,680;214,550;3,7615;3,760;8266,500;65460,000;80,6790;85,000;85000,000;549000,000;23,5660;51494,000;315,000;21,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-12-19;12,2800;27215,000;216,980;221,000;3,7650;3,780;8320,000;65310,000;79,5190;85,000;85000,000;549000,000;23,5660;51481,000;318,000;21,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-12-20;12,7910;28334,000;214,040;215,500;3,7940;3,800;8354,500;65160,000;79,4200;85,000;85000,000;549000,000;23,5660;51486,000;312,500;20,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-12-21;13,3500;29591,000;218,030;215,000;3,8103;3,810;8393,500;65640,000;79,3170;85,000;85000,000;549000,000;23,5660;51487,000;313,000;20,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2022-12-22;13,1880;29240,000;220,750;220,100;3,7520;3,750;8310,500;65990,000;78,4240;85,000;84681,820;548000,000;23,5660;51510,000;310,500;20,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
